Name,Address_x,Price,Cuisine,Neighborhood,Inspection ID,AKA Name,License #,Facility Type,Risk,Address_y,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
KASAMA,"1001 N WINCHESTER AVE CHICAGO, ILLINOIS 60622",$$,FILIPINO,UKRAINIAN VILLAGE,2593067.0,KASAMA,2709474.0,Restaurant,Risk 1 (High),1001 N WINCHESTER AVE ,CHICAGO,IL,60622.0,2024-04-19,Complaint,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HANDWASHING SINK IN 1ST FLOOR  TOILET ROOM NEAREST PREP AREA WITH A MAXIMUM HOT WATER TEMPERATURE OF 78 F. INSTRUCTED MANAGER TO ENSURE HOT WATER AT ALL HAND WASHING SINKS HAS A MINIMUM HOT WATER TEMPERATURE OF 100 F. PRIORITY VIOLATION 7-38-030(C) CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED COOKED RICE HELD AT AN INADEQUATE TEMPERATURE OF 50 F. INSTRUCTED MANAGER TO ENSURE ALL COLD TCS FOODS ARE HELD AT A TEMPERATURE OF 41 F AND BELOW. MANAGER DISCARDED 10 POUNDS OF RICE ($10) PRIORITY VIOLATION 7-38-005 CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED 1 DOOR M3 COOLER AT TOP OF STAIRCASE GOING TO PREP KITCHEN AREA WITH AN AMBIENT AIR TEMPERATURE OF 50 F. INSTRUCTED MANAGER TO ENSURE ALL COOLERS HAVE AN AMBIENT AIR TEMPERATURE OF 41 F AND BELOW. COOLER TAGGED. PRIORITY VIOLATION 7-38-005 CITATION ISSUED | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED GASKETS ON 1 DOOR M3 COOLER LOCATED AT STAIRCASE TOP NEAR PREPKITCHEN WITH TORN AND WORN GASKETS. INSTRUCTED MANAGER TO REPLACE GASKETS. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED OUTSIDE RECEPTACLES FILLED PAST CAPACITY WITH LIDS UNABLE TO CLOSE. INSTRUCTED MANAGER TO ENSURE LIDS ARE TIGHT FITTING AT ALL TIMES AND TO ENSURE THE ACCUMULATION OF DEBRIS IS MINIMIZED TO PREVENT RODENT AND INSECT ATTRACTION AND HARBORAGE. PRIORITY FOUNDATION VIOLATION 7-38-020(B) CITATION ISSUED.",41.8996641853712,-87.67578654766524,"(41.8996641853712, -87.67578654766524)"
KASAMA,"1001 N WINCHESTER AVE CHICAGO, ILLINOIS 60622",$$,FILIPINO,UKRAINIAN VILLAGE,2585781.0,KASAMA,2709474.0,Restaurant,Risk 1 (High),1001 N WINCHESTER AVE ,CHICAGO,IL,60622.0,2023-11-27,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED GREASE AND DIRT DEBRIS IN BETWEEN COOKING AND COOLING EQUIPMENT DOWNSTAIRS AT THE COOK LINE. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DUST ACCUMULATION ON THE TOP INTERIOR OF VENTILATION HOOD UPSTAIRS. INSTRUCTED TO SCHEDULE A CLEANING AND MAINTAIN.",41.8996641853712,-87.67578654766524,"(41.8996641853712, -87.67578654766524)"
KASAMA,"1001 N WINCHESTER AVE CHICAGO, ILLINOIS 60622",$$,FILIPINO,UKRAINIAN VILLAGE,2365884.0,KASAMA,2709474.0,Restaurant,Risk 1 (High),1001 N WINCHESTER AVE ,CHICAGO,IL,60622.0,2020-03-17,License,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASH SIGNAGE AT ONE OF 2 EXPOSED HAND WASH SINKS LOCATED IN BAR. INSTRUCTED TO INSTALL AND MAINTAIN.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RAW, UNSEALED WOOD BEING USED TO COVER ICE CHEST LOCATED IN BAR AND ON TABLES BEING USED FOR SEATING ON PATIO. INSTRUCTED TO SEAL AND MAINTAIN.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A STANDING COOLER LOCATED IN 2ND FLOOR KITCHEN WITH A BROKEN HANDLE. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A STANDING COOLER IN 2ND FLOOR KITCHEN WITH A TORN GASKET. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN IN GOOD WORKING ORDER.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: UNABLE TO LOCATE BACKFLOW PREVENTION DEVICE FOR COFFEE MAKER LOCATED NEXT TO BAR. INSTRUCTED TO EITHER LOCATE AND LABEL OR INSTALL AND MAINTAIN.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED TRASH RECEPTACLE IN THE 2 UNISEX TOILET ROOMS LOCATED ON THE FIRST FLOOR AND THE EMPLOYEE UNISEX TOILET ROOM LOCATED ON 2ND FLOOR. INSTRUCTED TO INSTALL AND MAINTAIN. ",41.8996641853712,-87.67578654766524,"(41.8996641853712, -87.67578654766524)"
KASAMA,"1001 N WINCHESTER AVE CHICAGO, ILLINOIS 60622",$$,FILIPINO,UKRAINIAN VILLAGE,2549315.0,KASAMA,2709474.0,Restaurant,Risk 1 (High),1001 N WINCHESTER AVE,CHICAGO,IL,60622.0,2022-02-03,Complaint,Pass w/ Conditions,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED NO LABELS FOR BULK SUGAR AND FLOUR STORAGE CONTAINER IN THE 2ND KITCHEN (LOCATED UPSTAIRS). INSTRUCTED PERSON IN CHARGE ALL BULK AND WORKING FOOD INGREDIENT CONTAINERS MUST BE LABELED WITH CONTENTS NAME.  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A 1/4"" GAP AT THE BOTTOM OF THE REAR EXIT DOOR. MUST PROVIDE A TIGHT FITTING SEAL AT ALL OUTER OPENINGS TO PREVENT THE ENTRY OF PESTS. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD CONTAINERS STORED ON THE FLOOR IN THE WALK-IN FREEZER. INSTRUCTED MANAGER TO PROPERLY STORE AND PROTECT FOOD ITEMS FROM CONTAMINATION WHILE STORED BY ELEVATING AT LEAST 6 INCHES FROM THE FLOOR ON RAISED SHELVING UNITS. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED MISSING ICE BIN COVER AT FRONT BAR ICE BIN. MUST PROVIDE AND MAINTAIN ICE BIN COVERS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED MILK CRATES BEING USED AS SHELVING THROUGHOUT THE PREP WALK-IN COOLER AND DRY STORAGE AREA ON THE 2ND FLOOR. MUST REMOVE AND PROVIDE SHELVING THAT IS 6"" OFF THE FLOOR AND PROVIDES FLOOR ACCESSIBILITY TO ENSURE ADEQUATE FACILITY CLEANING. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE INTERIOR OF THE  MICROWAVE IN THE 2ND KITCHEN (LOCATED UPSTAIRS) SOILED WITH FOOD DERBIS AND SPLASH. INSTRUCTED TO CLEAN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED FACILITY WITHOUT CHLORINE AND QUAT CHEMICAL TEST KIT FOR SANITIZER OR FOR WARE WASHING AREAS. INFORMED PERSON IN CHARGE A TEST KIT THAT ACCURATELY MEASURES THE CONCENTRATION OF SANITIZING SOLUTION MUST BE PROVIDED. PRIORITY FOUNDATION VIOLATION #7-38-005. ECOLAB TECHNICIAN ARRIVED ON SITE FOR MONTHLY CHECK OF DISH MACHINE AND PROVIDED CHLORINE AND QUAT CHEMICAL TEST KITS WHILE SANITARIAN STILL ON SITE. CITATION ISSUED. | 64. MISCELLANEOUS / PUBLIC HEALTH ORDERS - Comments: OBSERVED NO RECORD OF WRITTEN PROTOCOL FOR IMPLEMENTING AND ENFORCING THE PROOF OF VACCINATION CARDS. INSTRUCTED TO PROVIDE AND MAINTAIN ON FILE.",41.8996641853712,-87.67578654766524,"(41.8996641853712, -87.67578654766524)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,2355931.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE,CHICAGO,IL,60622.0,2019-12-26,Canvass Re-Inspection,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MIANTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: : OBSERVED NO CONSUMER ADVISORY REMINDER AND DISCLOSURE OF THE RISK OF CONSUMING RAW AND UNDERCOOKED FOODS.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION- NO CITATION ISSUED) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED AN APPX.""3/4-1"" GAP ALONG BOTTOM OF REAR DOOR.MUST MAKE DOOR TIGHT FITTING. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REMOVE FOIL LINED ALONG WALL AT COOKING EQUIPMENT. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR FOOD MANAGERS.MUST PROVIDE AND MAINTAIN.",41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,2608788.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE,CHICAGO,IL,60622.0,2024-12-10,Canvass,Pass w/ Conditions,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RUSTED RACKS ON INTERIOR OF LARGE 3 DOOR COOLER. INSTRUCTED MANAGER TO REPAINT OR REPLACE RACKS.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED DEBRIS BUILD UP ON GRIDDLE FILTERS. INSTRUCTED MANAGER TO CLEAN.  | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: OBSERVED NO PREVIOUS SUMMARY POSTED FOR PUBLIC VIEW FROM PREVIOUS INSPECTION #2574136 DATED APRIL 12TH 2023. INSTRUCTED MANAGER TO POST SUMMARY FOR PUBLIC VIEW PRIORITY FOUNDATION VIOLATION 7-42-010(B) CITATION ISSUED.",41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,2574136.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE ,CHICAGO,IL,60622.0,2023-04-12,Canvass,Pass w/ Conditions,61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: OBSERVED NO SUMMARY POSTED FOR PUBLIC VIEW FROM PREVIOUS INSPECTION #2492352 DATED 3/3/2021. LEFT NEW SUMMARY AND INSTRUCTED TO POST FOR PUBLIC VIEW. PRIORITY FOUNDATION VIOLATION 7-42-010(B)B. CITATION ISSUED.,41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,2485141.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE ,CHICAGO,IL,60622.0,2021-02-24,Canvass,Fail,"25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: FOUND ITEMS ON MENU SERVED RAW. FOUND REMINDER AND DISCLOSURE. FOUND NO FOOTNOTE. MUST PROVIDE FOOTNOTE,DISCLOSURE AND REMINDER TO ANY MENU ITEMS SERVED RAW. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. ",41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,2078993.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE ,CHICAGO,IL,60622.0,2017-08-24,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO FOOD SANITATION CERTIFICATE POSTED ON THE PREMISES.  PREMISES SERVES MEATBALLS AND FISH.  MANAGEMENT INSTRUCTED THAT A CERTIFIED FOOD MANAGER MUST BE PRESENT WITH A CITY OF CHICAGO FOOD SANITATION CERTIFICATE AT ALL TIMES WHILE POTENTIALLY HAZARDOUS FOODS ARE BEING PREPARED AND SERVED. SERIOUS VIOLATION 7-38-012. | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: THE INSPECTION REPORT SUMMARY WAS NOT POSTED WHERE IT WAS VISIBLE TO CUSTOMERS.  MANAGEMENT WAS GIVEN A COPY OF TODAY'S INSPECTION REPORT SUMMARY AND WAS INSTRUCTED TO POST IT IN VIEW OF ALL CUSTOMERS. SERIOUS VIOLATION 7-42-010B. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN THE GREASE BUILDUP ON THE VENTILATION HOOD FILTERS. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: THE RESTROOM DOOR THAT OPENS INTO THE FOOD PREP AREA LACKS A SELF-CLOSING DOOR DEVICE.  MUST INSTALL. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: ALL FOOD HANDLING EMPLOYEES MUST SHOW PROOF OF FOOD HANDLER TRAINING.  MUST PROVIDE.",41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,1978479.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE ,CHICAGO,IL,60622.0,2016-12-21,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Found excessive dust build up on fan covers in 3 door cooler in kitchen. Must remove, clean and sanitize. Must maintain same. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Found ventilation hood above cook line with excessive dust build up. Must remove, clean and sanitize. Must maintain same. ",41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,1454221.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE ,CHICAGO,IL,60622.0,2015-10-01,Canvass Re-Inspection,Pass w/ Conditions,21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY OF CHICAGO SANITATION CERTIFICATE ON SITE OR POSTED AT TIME OF REINSPECTION.   INSTRUCTED MANAGER TO OBTAIN AND POST CITY OF CHICAGO SANITATION CERTIFICATE AT ALL TIMES.      SERIOUS VIOLATION 7-38-012 | 45. FOOD HANDLER REQUIREMENTS MET - Comments: NO FOOD HANDLER CERTIFICATES ON SITE AT TIME OF INSPECTION. LEFT INFORMATION WITH MANAGER TO OBTAIN FOOD HANDLER CERTIFICATES FOR ALL FOOD HANDLERS. MUST OBTAIN AND MAINTAIN.   ,41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,1454197.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE ,CHICAGO,IL,60622.0,2015-09-22,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: NO PEST CONTROL LOGBOOK ON SITE AT TIME OF INSPECTION.  INSTRUCTED MANAGER TO PROVIDE AND HAVE ON SITE AT ALL TIMES.    SERIOUS VIOLATION 7-38-020   | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO VALID CHICAGO FOOD SANITATION MANAGER ON DUTY OR CERTIFICATE POSTED     INSTRUCTED MANAGER TO POST CITY OF CHICAGO SANITATION CERTIFACTE AND HAVE PERSON ON SITE.    SERIOUS VIOLATION 7-38-012 CITATION ISSUED. | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: NO INSPECTION REPORT SUMMARY POSTED FROM PREVIOUS INSPECTION.  INSTRUCTED MANAGER TO POST AND MAINTAIN SUMMARY POSTED FOR ALL CUSTOMERS TO VIEW.    SERIOUS VIOLATION 7-42-010(B) | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS NOT CORRECTED FROM 6-25-14 REPORT #1474041 INSP#386 VIOLATION #37 INSTALL SELF-CLOSING DEVICE ON WASHROOM DOOR (LOCATED IN PREP AREA) #38REPAIR LEAKING FAUCET ON 3-COMPARTMENT SINK  MUST CORRECT AND MAINTAIN AT ALL TIMES. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: NO FOOD HANDLER CERTIFICATES ON SITE AT TIME OF INSPECTION.  LEFT INFORMATION WITH MANAGER TO OBTAIN FOOD HANDLER CERTIFICATES FOR ALL FOOD HANDLERS.  MUST OBTAIN AND MAINTAIN.  ",41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,1474041.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE ,CHICAGO,IL,60622.0,2014-06-25,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO VALID CHICAGO FOOD SANITATION MANAGER ON DUTY OR CERTIFICATE POSTED. SERIOUS VIOLATION 7-38-012A CITATION ISSUED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEAL OPENING IN WALL NEAR WASHROOM. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: REPLACE DAMAGED LIGHT SHIELD IN PREP AREA. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: INSTALL SELF-CLOSING DEVICE ON WASHROOM DOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: REPAIR LEAKING FAUCET ON 3-COMPARTMENT SINK.",41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,1286345.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE ,CHICAGO,IL,60622.0,2013-10-08,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: THE ABOVE IS OPERATING WITHOUT A CERTIFIED FOOD MANAGER ON SITE WHILE POTENTIALLY HAZARDOUS FOODS ARE PREPARED SUCH AS PASTA DOUGH,SHORT BREAD COOKIES,AND SLICED STRAWBERRIES CITATION ISSUED 7-38-012 | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CLEAN INTERIOR OF LIGHT  SHIELD COVERS IN THE REAR PREP AREA OF DUST | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST PROVIDE DRAIN STOPPERS AT THE 3 COMPARTMENT SINK  IN REAR PREP AREA | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE A THERMOMETER INSIDE THE 3 DOOR REACH-IN COOLER IN THE REAQR PREP AREA | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: SEVERAL FOOD HANDLERS NOT WEARING HAIR RESTRAINTS IN THE FOOD PREP AREA,MUST PROVIDE",41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",$$$$,EXPERIMENTAL,WICKER PARK,413474.0,SCHWA,1616762.0,Restaurant,Risk 1 (High),1466 N ASHLAND AVE ,CHICAGO,IL,60622.0,2010-09-15,Canvass,Pass w/ Conditions,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: A certified food service manager must be present in all establishments at which potentially hazardous food is prepared or served.FOUND NO CERTIFIED FOOD MANAGER DURING THIS INSPECTION OPEN/OPERATING OBSERVED POTENTIALLY HAZARDOUS FOODS BEING PREPARED VEAL STOCK AND CORN SOUP ON HOT COOKING STOVE. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used.  All single-service drinking straws and containers shall be discarded immediately after use.MULTI-USE UTENSILS MUST BE PROPERLY STORED,INVERTED IN KITCHEN SHELVING TO PREVENT CONTAMINATION BEFORE USE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.WALLS/CEILING ALONG DRY STORAGE FOODS IN KITCHEN MUST BE SMOOTH,EASILY CLEANABLE REMOVE PEELING PAINT. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.FOUND MISSING FILTERS AT HOOD ABOVE HOY COOKING EQUIPMENTS. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units.MUST PROVIDE THERMOMETERS IN ALL COOLERS. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: All employees shall be required to use effective hair restraints to confine hair.MUST PROVIDE ALL FOOD HANDLERS WITH HAIR RESTRAINTS.",41.9089186203196,-87.66779136577513,"(41.908918620319604, -87.66779136577513)"
